"abs_text"
"https://ideas.repec.org/a/bla/jfinan/v75y2020i1p507-550.html","The reliability of traditional asset pricing tests depends on: (i) the correlations between asset returns and factors; (ii) the time series sample size T compared to the number of assets N. For macro<U+2010>risk factors, like consumption growth, (i) and (ii) are often such that traditional tests cannot be trusted. We extend the Gibbons<U+2010>Ross<U+2010>Shanken statistic to test identification of risk premia and construct their 95% confidence sets. These sets are wide or unbounded when T and N are close, but show that average returns are not fully spanned by betas when T exceeds N considerably. Our findings indicate when meaningful empirical inference is feasible."
"https://ideas.repec.org/a/bla/jfinan/v75y2020i1p551-577.html","Revisiting the framework of (Barillas, Francisco, and Jay Shanken, 2018, Comparing asset pricing models, The Journal of Finance 73, 715¡V754). BS henceforth, we show that the Bayesian marginal likelihood<U+2010>based model comparison method in that paper is unsound : the priors on the nuisance parameters across models must satisfy a change of variable property for densities that is violated by the Jeffreys priors used in the BS method. Extensive simulation exercises confirm that the BS method performs unsatisfactorily. We derive a new class of improper priors on the nuisance parameters, starting from a single improper prior, which leads to valid marginal likelihoods and model comparisons. The performance of our marginal likelihoods is significantly better, allowing for reliable Bayesian work on which factors are risk factors in asset pricing models."
"https://ideas.repec.org/a/bla/jfinan/v75y2020i1p582-582.html","No abstract is available for this item."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2707-2749.html","Using trade<U+2010>level data, we study whether brokers play a role in spreading order flow information in the stock market. We focus on large portfolio liquidations that result in temporary price drops, and identify the brokers who intermediate these trades. These brokers¡¦ clients are more likely to predate on the liquidating funds than to provide liquidity. Predation leads to profits of about 25 basis points over 10 days and increases the liquidation costs of the distressed fund by 40%. This evidence suggests a role of information leakage in exacerbating fire sales."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2751-2787.html","How does information get revealed in decentralized markets? We test several hypotheses inspired by recent dealer<U+2010>network theory. To do so, we construct an empirical map of information revelation where two dealers are connected based on the synchronicity of their quote changes. The tests, based on the euro to Swiss franc spot rate (EUR/CHF) quote data including the 2015 crash, largely support theory: strongly connected (i.e., central) dealers are more informed. Connections are weaker when there is less to be learned. The crash serves to identify how a network forms when dealers are transitioned from no<U+2010>learning to learning, that is, from a fixed to a floating rate."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2789-2837.html","Examining a shock to the salience of the sustainability of the U.S. mutual fund market, we present causal evidence that investors marketwide value sustainability: being categorized as low sustainability resulted in net outflows of more than $12 billion while being categorized as high sustainability led to net inflows of more than $24 billion. Experimental evidence suggests that sustainability is viewed as positively predicting future performance, but we do not find evidence that high<U+2010>sustainability funds outperform low<U+2010>sustainability funds. The evidence is consistent with positive affect influencing expectations of sustainable fund performance and nonpecuniary motives influencing investment decisions."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2839-2874.html","We revisit La Porta's finding that returns on stocks with the most optimistic analyst long<U+2010>term earnings growth forecasts are lower than those on stocks with the most pessimistic forecasts. We document the joint dynamics of fundamentals, expectations, and returns of these portfolios, and explain the facts using a model of belief formation based on the representativeness heuristic. Analysts forecast fundamentals from observed earnings growth, but overreact to news by exaggerating the probability of states that have become more likely. We find support for the model's predictions. A quantitative estimation of the model accounts for the key patterns in the data."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2875-2914.html","In 2011, Colombia instituted a tax on repayment of bank loans, which increased the cost of short<U+2010>term bank credit more than long<U+2010>term credit. Firms responded by cutting short<U+2010>term loans for liquidity management purposes and increasing the use of cash and trade credit. In industries in which trade credit is more accessible (based on U.S. Compustat firms), we find substitution into accounts payable and little effect on cash and investment. Where trade credit is less available, firms increase cash and cut investment. Thus, trade credit provides an alternative source of liquidity that can insulate some firms from bank liquidity shocks."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2915-2956.html","In one of the greatest extensions of property rights in human history, common law countries began giving rights to married women in the 1850s. Before this ¡§women's liberation,¡¨ the doctrine of coverture strongly incentivized parents of daughters to hold real estate, rather than financial assets such as money, stocks, or bonds. We exploit the staggered nature of coverture's demise across U.S. states to show that women's rights led to shifts in household portfolios, a positive shock to the supply of credit, and a reallocation of labor toward nonagriculture and capital<U+2010>intensive industries. Investor protection thus deepened financial markets, aiding industrialization."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2957-2996.html","We study the effect of subjective mortality beliefs on life<U+2010>cycle behavior. With new survey evidence, we document that survival is underestimated (overestimated) by the young (old). We calibrate a canonical life<U+2010>cycle model to elicited beliefs. Relative to calibrations using actuarial probabilities, the young undersave by 26%, and retirees draw down their assets 27% slower, while the model's fit to consumption data improves by 88%. Cross<U+2010>sectional regressions support the model's predictions: Distorted mortality beliefs correlate with savings behavior while controlling for risk preferences, cognitive, and socioeconomic factors. Overweighting the likelihood of rare events contributes to mortality belief distortions."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p2997-3039.html","Prices and returns are alternative ways to present information and to elicit expectations in financial markets. But do investors think of prices and returns in the same way? We present three studies in which subjects differ in the level of expertise, amount of information, and type of incentive scheme. The results are consistent across all studies: asking subjects to forecast returns as opposed to prices results in higher expectations, whereas showing them return charts rather than price charts results in lower expectations. Experience is not a useful remedy but cognitive reflection mitigates the impact of format changes."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p3041-3087.html","I demonstrate that nonfinancial corporations act as cross<U+2010>market arbitrageurs in their own securities. Firms use one type of security to replace another in response to shifts in relative valuations, inducing negatively correlated financing flows in different markets. Net equity repurchases and net debt issuance both increase when expected excess returns on debt are particularly low, or when expected excess returns on equity are relatively high. Credit valuations affect equity financing as much as equity valuations do, and vice versa. Cross<U+2010>market corporate arbitrage is most prevalent among large, unconstrained firms, and helps account for aggregate financing patterns."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p3089-3134.html","Using a large sample of institutional investors¡¦ investments in private equity funds raised between 1991 and 2011, we estimate the extent to which investors¡¦ skill affects their returns. Bootstrap analyses show that the variance of actual performance is higher than would be expected by chance, suggesting that some investors consistently outperform. Extending the Bayesian approach of Korteweg and Sorensen, we estimate that a one<U+2010>standard<U+2010>deviation increase in skill leads to an increase in annual returns of between one and two percentage points. These results are stronger in the earlier part of the sample period and for venture funds."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p3135-3186.html","We study the value premium using the multiples<U+2010>based market<U+2010>to<U+2010>book decomposition of Rhodes<U+2010>Kropf, Robinson, and Viswanathan (2005). The market<U+2010>to<U+2010>value component drives all of the value strategy return, while the value<U+2010>to<U+2010>book component exhibits no return predictability in either portfolio sorts or firm<U+2010>level regressions. Existing results linking market<U+2010>to<U+2010>book to operating leverage, duration, exposure to investment<U+2010>specific technology shocks, and analysts¡¦ risk ratings derive from the unpriced value<U+2010>to<U+2010>book component. In contrast, results on expectation errors, limits to arbitrage, and certain types of cash flow risk and consumption risk exposure are due to the market<U+2010>to<U+2010>value component. Overall, our evidence casts doubt on several value premium theories."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p3187-3216.html","We present a dynamic model that links characteristic<U+2010>based return predictability to systematic factors that determine the evolution of firm fundamentals. In the model, an economy<U+2010>wide disruption process reallocates profits from existing businesses to new projects and thus generates a source of systematic risk for portfolios of firms sorted on value, profitability, and asset growth. If investors are overconfident about their ability to evaluate the disruption climate, these characteristic<U+2010>sorted portfolios exhibit persistent mispricing. The model generates predictions about the conditional predictability of characteristic<U+2010>sorted portfolio returns and illustrates how return persistence increases the likelihood of observing characteristic<U+2010>based anomalies."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p3217-3257.html","We empirically study whether systematic over<U+2010>the<U+2010>counter (OTC) market frictions drive the large unexplained common factor in yield spread changes. Using transaction data on U.S. corporate bonds, we find that marketwide inventory, search, and bargaining frictions explain 23.4% of the variation in the common component. Systematic OTC frictions thus substantially improve the explanatory power of yield spread changes and account for one<U+2010>third of their total explained variation. Search and bargaining frictions combined explain more in the common dynamics of yield spread changes than inventory frictions. Our findings support the implications of leading theories of intermediation frictions in OTC markets."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i6p3390-3390.html","No abstract is available for this item."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2153-2199.html","Many individual investors, mutual funds, and institutions trade as if dividends and capital gains are disconnected attributes, not fully appreciating that dividends result in price decreases. Behavioral trading patterns (e.g., the disposition effect) are driven by price changes instead of total returns. Investors rarely reinvest dividends, and trade as if dividends are a separate, stable income stream. Analysts fail to account for the effect of dividends on price, leading to optimistic price forecasts for dividend<U+2010>paying stocks. Demand for dividends is systematically higher in periods of low interest rates and poor market performance, leading to lower returns for dividend<U+2010>paying stocks."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2201-2248.html","We document that since 1994, the equity premium is earned entirely in weeks 0, 2, 4, and 6 in Federal Open Market Committee (FOMC) cycle time, that is, even weeks starting from the last FOMC meeting. We causally tie this fact to the Fed by studying intermeeting target changes, Fed funds futures, and internal Board of Governors meetings. The Fed has affected the stock market via unexpectedly accommodating policy, leading to large reductions in the equity premium. Evidence suggests systematic informal communication of Fed officials with the media and financial sector as a channel through which news about monetary policy has reached the market."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2249-2301.html","In this paper, I identify shocks to interest rates resulting from two administrative details in adjustable<U+2010>rate mortgage contract terms: the choice of financial index and the choice of lookback period. I find that a 1 percentage point increase in interest rate at the time of adjustable<U+2010>rate mortgage (ARM) reset results in a 2.5 percentage increase in the probability of foreclosure in the following year, and that each foreclosure filing leads to an additional 0.3 to 0.6 completed foreclosures within a 0.10<U+2010>mile radius. In explaining this result, I emphasize price effects, bank<U+2010>supply responses, and borrower responses arising from peer effects."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2303-2347.html","Using proprietary credit default swap (CDS) data, I investigate how capital shocks at protection sellers impact pricing in the CDS market. Seller capital shocks¡Xmeasured as CDS portfolio margin payments¡Xaccount for 12% of the time<U+2010>series variation in weekly spread changes, a significant amount given that standard credit factors account for 18% during my sample. In addition, seller shocks possess information for spreads that is independent of institution<U+2010>wide measures of constraints. These findings imply a high degree of market segmentation, and suggest that frictions within specialized financial institutions prevent capital from flowing into the market at shorter horizons."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2349-2389.html","A unique data set from a large Ponzi scheme allows me to study word<U+2010>of<U+2010>mouth diffusion of investment information. Investors could join the scheme only by invitation from an existing member, which allows me to observe how the idea spreads from one person to the next based on inviter<U+2010>invitee relationships. I find that the observed social network has a scale<U+2010>free connectivity structure, which significantly facilitates the diffusion of the investment idea and contributes to the growth and survival of the socially spreading Ponzi scheme. I further find that investors invest more if their inviter has comparatively higher age, education, and income."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2391-2439.html","In this paper, we investigate how globalization is reflected in asset prices. We use shipping costs to measure firms' exposure to globalization. Firms in low shipping cost industries carry a 7% risk premium, suggesting that their cash flows covary negatively with investors' marginal utility. We find that the premium emanates from the risk of displacement of least efficient firms triggered by import competition. These findings suggest that foreign productivity shocks are associated with times when consumption is dear for investors. We discuss conditions under which a standard model of trade with asset prices can rationalize this puzzle."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2441-2490.html","We analyze how proxy advisors, which sell voting recommendations to shareholders, affect corporate decision<U+2010>making. If the quality of the advisor's information is low, there is overreliance on its recommendations and insufficient private information production. In contrast, if the advisor's information is precise, it may be underused because the advisor rations its recommendations to maximize profits. Overall, the advisor's presence leads to more informative voting only if its information is sufficiently precise. We evaluate several proposals on regulating proxy advisors and show that some suggested policies, such as reducing proxy advisors' market power or decreasing litigation pressure, can have negative effects."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2491-2542.html","Using novel survey data, we document that individuals extrapolate from recent personal experiences when forming expectations about aggregate economic outcomes. Recent locally experienced house price movements affect expectations about future U.S. house price changes and higher experienced house price volatility causes respondents to report a wider distribution over expected U.S. house price movements. When we exploit within<U+2010>individual variation in employment status, we find that individuals who personally experience unemployment become more pessimistic about future nationwide unemployment. The extent of extrapolation is unrelated to how informative personal experiences are, is inconsistent with risk adjustment, and is more pronounced for less sophisticated individuals."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2543-2577.html","Most mutual fund managers have performance<U+2010>based contracts. Our theory predicts that mutual fund managers with asymmetric contracts and mid<U+2010>year performance close to their announced benchmark increase their portfolio risk in the second part of the year. As predicted by our theory, performance deviation from the benchmark decreases risk<U+2010>shifting only for managers with performance contracts. Deviation from the benchmark dominates incentives from the flow<U+2010>performance relation, suggesting that risk<U+2010>shifting is motivated more by management contracts than by a tournament to capture flows."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2579-2617.html","A growing body of evidence suggests that the benefits of international diversification via developed markets have declined dramatically. While emerging markets still offer diversification opportunities, their public equity indices capture only a fraction of emerging countries' economic activity. We propose a diversification approach that exploits the global connectedness of developed countries to gain exposure to emerging countries' overall economies rather than their shallow equity markets. In doing so, we demonstrate that developed markets still offer substantial diversification benefits beyond those available through equity indices. Our results suggest that relying on equity indices to assess diversification benefits understates diversification gains."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2619-2665.html","Past studies document that incentive conflicts may lead issuer<U+2010>paid credit rating agencies to provide optimistically biased ratings. In this paper, we present evidence that investors question the quality of issuer<U+2010>paid ratings and raise corporate bond yields where the issuer<U+2010>paid rating is more positive than benchmark investor<U+2010>paid ratings. We also find that some firms with favorable issuer<U+2010>paid ratings substitute public bonds with borrowings from informed intermediaries to mitigate the ¡§lemons discount¡¨ associated with poor quality ratings. Overall, our results suggest that the quality of issuer<U+2010>paid ratings has significant effects on borrowing costs and the choice of debt."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2667-2688.html","Barras, Scaillet, and Wermers propose the false discovery rate (FDR) to separate skill (alpha) from luck in fund performance. Using simulations with parameters informed by the data, we find that this methodology is conservative and underestimates the proportion of nonzero<U+2010>alpha funds. For example, 65% of funds with economically large alphas of ¡Ó2% are misclassified as zero alpha. This bias arises from the low signal<U+2010>to<U+2010>noise ratio in fund returns and the resulting low statistical power. Our results question FDR's applicability in performance evaluation and other domains with low power, and can materially change the conclusion that most funds have zero alpha."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i5p2689-2696.html","This note corrects an error in the proof of Proposition 2 of ¡§Risk Reduction in Large Portfolios: Why Imposing the Wrong Constraint Helps¡¨ that appeared in the Journal of Finance, August 2003."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1587-1619.html","Optimal dynamic capital structure choice is fundamentally a problem of commitment. In a standard trade<U+2010>off setting with shareholder<U+2010>debtholder agency conflicts, full commitment counterfactually predicts the firm would rely almost exclusively on debt financing. Conversely, absent commitment a Modigliani<U+2010>Miller<U+2010>like value irrelevance and policy indeterminacy result holds. Thus, the content of dynamic trade<U+2010>off theory must depend on the commitment technology. In this context, collateral is valuable as a low<U+2010>cost commitment device. Because ex ante optimal commitments are likely to be suboptimal ex post, observed capital structure dynamics will exhibit hysteresis and depart significantly from standard predictions."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1621-1658.html","We analyze the contribution to price discovery of market and limit orders by high<U+2010>frequency traders (HFTs) and non<U+2010>HFTs. While market orders have a larger individual price impact, limit orders are far more numerous. This results in price discovery occurring predominantly through limit orders. HFTs submit the bulk of limit orders and these limit orders provide most of the price discovery. Submissions of limit orders and their contribution to price discovery fall with volatility due to changes in HFTs¡¦ behavior. Consistent with adverse selection arising from faster reactions to public information, HFTs¡¦ informational advantage is partially explained by public information."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1659-1706.html","We examine the importance of cross<U+2010>sectional asset pricing anomalies (alphas) for the real economy. To this end, we develop a novel quantitative model of the cross<U+2010>section of firms that features lumpy investment and informational inefficiencies, while yielding distributions in closed form. Our findings indicate that anomalies can cause material real inefficiencies, which raises the possibility that agents who help eliminate them add significant value to the economy. The model shows that the magnitude of alphas alone is a poor indicator of real outcomes, and highlights the importance of the alpha persistence, the amount of mispriced capital, and the Tobin's q of firms affected."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1707-1751.html","Although the aggregate capital share of U.S. firms has increased, capital share at the firm<U+2010>level has decreased. This divergence is due to mega<U+2010>firms that produce a larger output share without a proportionate increase in labor compensation. We develop a model in which firms insure workers against firm<U+2010>specific shocks, with more productive firms allocating more rents to shareholders, while less productive firms endogenously exit. Increasing firm<U+2010>level risk delays exit and increases the measure of mega<U+2010>firms, raising (lowering) the aggregate (average) capital share. An increase in the level of rents magnifies this effect. We present evidence that supports this mechanism."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1753-1792.html","A single macroeconomic factor based on growth in the capital share of aggregate income exhibits significant explanatory power for expected returns across a range of equity characteristic portfolios and nonequity asset classes, with risk price estimates that are of the same sign and similar in magnitude. Positive exposure to capital share risk earns a positive risk premium, commensurate with recent asset pricing models in which redistributive shocks shift the share of income between the wealthy, who finance consumption primarily out of asset ownership, and workers, who finance consumption primarily out of wages and salaries."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1793-1839.html","This paper studies the asset pricing implications of a firm's opportunities to replace routine<U+2010>task labor with automation. I develop a model in which firms optimally undertake such replacement when their productivity is low. Hence, firms with routine<U+2010>task labor maintain a replacement option that hedges their value against unfavorable macroeconomic shocks and lowers their expected returns. Using establishment<U+2010>level occupational data, I construct a measure of firms' share of routine<U+2010>task labor. Compared to their industry peers, firms with a higher share of routine<U+2010>task labor (i) invest more in machines and reduce more routine<U+2010>task labor during economic downturns, and (ii) have lower expected stock returns."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1841-1885.html","Most extant structural credit risk models underestimate credit spreads¡Xa shortcoming known as the credit spread puzzle. We consider a model with priced stochastic asset risk that is able to fit medium<U+2010> to long<U+2010>term spreads. The model, augmented by jumps to help explain short<U+2010>term spreads, is estimated on firm<U+2010>level data and identifies significant asset variance risk premia. An important feature of the model is the significant time variation in risk premia induced by the uncertainty about asset risk. Various extensions are considered, among them optimal leverage and endogenous default."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1887-1929.html","We derive a formula for the expected return on a stock in terms of the risk<U+2010>neutral variance of the market and the stock's excess risk<U+2010>neutral variance relative to that of the average stock. These quantities can be computed from index and stock option prices; the formula has no free parameters. The theory performs well empirically both in and out of sample. Our results suggest that there is considerably more variation in expected returns, over time and across stocks, than has previously been acknowledged."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1931-1973.html","We document a highly significant, strongly nonlinear dependence of stock and bond returns on past equity market volatility as measured by the VIX. We propose a new estimator for the shape of the nonlinear forecasting relationship that exploits variation in the cross<U+2010>section of returns. The nonlinearities are mirror images for stocks and bonds, revealing flight<U+2010>to<U+2010>safety: expected returns increase for stocks when volatility increases from moderate to high levels while they decline for Treasuries. These findings provide support for dynamic asset pricing theories in which the price of risk is a nonlinear function of market volatility."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p1975-2010.html","We design an experiment to study the implications of information networks for incentives to acquire costly information, market liquidity, investors' earnings, and asset price characteristics in a financial market. Social communication crowds out information production as a result of an agent's temptation to free ride on the signals purchased by her neighbors. Although information exchange among traders increases trading volume, improves liquidity, and enhances the ability of asset prices to reflect the available information in the market, it fails to improve price informativeness. Net earnings and social welfare are higher with information sharing due to reduced acquisition of costly signals."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p2011-2053.html","This paper studies optimal contracts when managers manipulate their performance measure at the expense of firm value. Optimal contracts defer compensation. The manager's incentives vest over time at an increasing rate, and compensation becomes very sensitive to short<U+2010>term performance. This generates an endogenous horizon problem whereby managers intensify performance manipulation in their final years in office. Contracts are designed to encourage effort while minimizing the adverse effects of manipulation. We characterize the optimal mix of short<U+2010> and long<U+2010>term compensation along the manager's tenure, the optimal vesting period of incentive pay, and the dynamics of short<U+2010>termism over the CEO's tenure."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p2055-2106.html","We propose a theoretical measure of income hedging demand and show that it affects asset prices. We focus on the value factor and first demonstrate that our demand estimates are correlated with the actual demands of retail and mutual fund investors. We then show that the aggregate high<U+2010>minus<U+2010>low (HML) demand predicts HML returns. Exploiting the state<U+2010>level variation in income risk, we demonstrate that state<U+2010>level hedging demands predict state<U+2010>level HML returns. A long<U+2010>short portfolio that exploits this hedging<U+2010>induced predictability earns an annualized risk<U+2010>adjusted return of 6%."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p2107-2116.html","No abstract is available for this item."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i4p2117-2132.html","No abstract is available for this item."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i3p1091-1137.html","Liquidity suppliers lean against the wind. We analyze whether high<U+2010>frequency traders (HFTs) lean against large institutional orders that execute through a series of child orders. The alternative is HFTs trading with the wind, that is, in the same direction. We find that HFTs initially lean against these orders but eventually change direction and take positions in the same direction for the most informed institutional orders. Our empirical findings are consistent with investors trading strategically on their information. When deciding trade intensity, they seem to trade off higher speculative profits against higher risk of being detected and preyed on by HFTs."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i3p1139-1173.html","We develop a continuous<U+2010>time model of liquidity provision in which hedgers can trade multiple risky assets with arbitrageurs. Arbitrageurs have constant relative risk<U+2010>aversion (CRRA) utility, while hedgers' asset demand is independent of wealth. An increase in hedgers' risk aversion can make arbitrageurs endogenously more risk<U+2010>averse. Because arbitrageurs generate endogenous risk, an increase in their wealth or a reduction in their CRRA coefficient can raise risk premia despite Sharpe ratios declining. Arbitrageur wealth is a priced risk factor because assets held by arbitrageurs offer high expected returns but suffer the most when wealth drops. Aggregate illiquidity, which declines in wealth, captures that factor."
"https://ideas.repec.org/a/bla/jfinan/v74y2019i3p1175-1216.html","We develop an empirical model of employee stock option exercise that is suitable for valuation and allows for behavioral channels. We estimate exercise rates as functions of option, stock, and employee characteristics using all employee exercises at 88 public firms, 27 of them in the S&P 500. Increasing vesting frequency from annual to monthly reduces option value by 11% to 16%. Men exercise faster, reducing value by 2% to 4%, while top employees exercise slower, increasing value by 2% to 7%. Finally, we develop an analytic valuation approximation that is more accurate than methods used in practice."
